COD_MUNICIPIO;PORCENTAGEM_POPULACAO_MASCULINA;PORCENTAGEM_POPULACAO_FEMININA;PORCENTAGEM_POPULACAO_MENOR_IDADE;PORCENTAGEM_POPULACAO_ADULTA;PORCENTAGEM_POPULACAO_IDOSA;RENDA_PER_CAPITA;PERCENT_AGUA_ENCANADA;IDHM;IDHM_E;IDHM_L;IDHM_R;TX_CASOS_CONFIRMADOS;TX_OBITO;TX_CURA;TX_LEITOS_TOTAL;TX_LEITOS_SUS;TX_LEITOS_NAO_SUS;TX_VACINA_TOTAL_DOSES_APLICADAS;TX_VACINA_DOSE_1;TX_VACINA_DOSE_2;TX_VACINA_DOSE_3;TX_VACINA_DOSE_REFORCO;TX_VACINA_DOSE_REFORCO_1;TX_VACINA_DOSE_REFORCO_2;TX_VACINA_DOSE_REFORCO_3;TX_VACINA_DOSE_ADICIONAL;TX_VACINA_DOSE_UNICA
110015;0,479729158;0,520270842;0,251036818;0,616758358;0,132204824;584,3;97,8;0,682;0,569;0,812;0,687;28,21272394;28,21272394;0;361,1228664;143,8848921;217,2379743;199810,9747;81173,64932;67470,7293;186,203978;33889,12399;42,31908591;11389,47665;324,4463253;3148,539992;2186,486105
110020;0,517076174;0,482923826;0,273830863;0,641150775;0,085018362;936,28;92,87;0,736;0,638;0,819;0,764;159,5767936;51,91710751;78,14890919;353,4006616;261,0428598;92,35780178;188304,2598;74899,99126;64281,7587;187,9945788;32720,5293;157,5729754;12204,16357;219,6913391;1640,034101;1992,523937
110025;0,495733554;0,504266446;0,234131572;0,61255161;0,153316818;539,67;93,77;0,664;0,55;0,792;0,671;5,50509221;5,50509221;0;264,2444261;264,2444261;0;220908,3402;91780,89733;76421,69006;16,51527663;36333,60859;0;11445,08671;88,08147536;1519,40545;3303,055326
110028;0,486887422;0,513112578;0,25654732;0,632112363;0,111340317;662,66;97,4;0,7;0,598;0,808;0,709;3,587572648;3,587572648;0;150,6780512;121,97747;28,70058119;204701,514;83267,56117;71654,58851;48,43223075;31832,53211;312,1188204;12303,5804;19,73164957;3196,52723;2066,441845
110030;0,493536937;0,506463063;0,276060354;0,626500952;0,097438694;770,66;98,16;0,731;0,659;0,808;0,734;111,9435116;23,91955376;65,06118622;213,3624195;193,2699944;20,09242516;182196,1977;74639,53232;65325,25809;74,62900772;29756,88166;154,0419262;9047,332013;55,49336472;1243,816795;1899,212568
110032;0,507322763;0,492677237;0,277228151;0,618438675;0,104333175;487,07;97,43;0,646;0,537;0,781;0,644;8,640428565;8,640428565;0;185,7692142;185,7692142;0;144489,5667;62707,91031;50136,08675;2678,532855;18719,48849;0;4,320214283;0;8031,278351;2211,949713
110033;0,510688541;0,489311459;0,323763361;0,591877952;0,084358688;394,19;93,81;0,587;0,424;0,769;0,619;124,2853592;24,85707184;27,96420582;108,7496893;108,7496893;0;121874,2232;51590,8526;44084,0169;37,28560776;17614,34253;0;6180,089485;18,64280388;223,7136465;2125,279642
110034;0,504816397;0,495183603;0,253204896;0,608604331;0,138190773;481,33;94,31;0,643;0,534;0,763;0,654;79,66973274;79,66973274;0;253,4946042;253,4946042;0;207865,5754;78858,55001;72238,71949;231,7664953;38828,13066;14,48540595;13529,36916;253,4946042;1687,549794;2223,509814
110040;0,50885075;0,49114925;0,288255908;0,610252493;0,101491599;507,68;95,29;0,625;0,457;0,804;0,664;35,94213317;8,985533291;0;71,88426633;71,88426633;0;118977,4463;50256,0877;42766,6457;35,94213317;17553,23928;53,91319975;5458,711475;44,92766646;1024,350795;1783,628358
110045;0,493774822;0,506225178;0,300977024;0,590673196;0,108349779;471;90,12;0,616;0,479;0,751;0,65;119,3869844;17,05528348;85,27641742;160,8069586;77,96701021;82,83994835;119464,9514;53129,64452;43332,60239;60,91172673;5026,435689;21,92822162;4556,197159;12,18234535;11439,22228;1885,827059
110060;0,498493737;0,501506263;0,282384652;0,58569843;0,131916918;511,23;93,68;0,646;0,506;0,801;0,664;206,1201839;0;190,2647852;206,1201839;206,1201839;0;144315,8395;59188,20358;52053,27414;0;23608,68876;0;6881,243063;15,85539876;872,046932;1696,527668
110094;0,515240868;0,484759132;0,335815119;0,603147691;0,06103719;514,6;94,18;0,612;0,439;0,789;0,663;62,65895102;0;44,22984778;95,83133685;95,83133685;0;84582,21223;38760,08993;30684,45689;0;10795,76868;7,371641296;2137,775976;7,371641296;22,11492389;2167,262541
110140;0,512810991;0,487189009;0,282584478;0,597413046;0,120002476;453,52;98,33;0,607;0,454;0,762;0,645;6,188884763;6,188884763;0;148,5332343;148,5332343;0;154369,3526;63677,43533;54078,47506;278,4998143;24774,10571;24,75553905;8726,327516;49,5110781;643,6440153;2116,598589
110149;0,499478376;0,500521624;0,297278073;0,594081942;0,108639985;496,39;96,26;0,611;0,462;0,751;0,657;184,939302;28,4522003;128,0349014;147,0030349;147,0030349;0;125222,8756;56928,11077;45651,55539;17796,85129;426,7830046;0;3314,681335;0;1057,473445;47,42033384
120001;0,511926722;0,488073278;0,318618408;0,591629031;0,08975256;318,72;93,87;0,604;0,466;0,808;0,584;19,08275555;0;19,08275555;44,52642962;44,52642962;0;147058,0752;63380,1921;52248,5847;12,72183703;23121,93881;712,4228739;5985,624324;6,360918517;6,360918517;1583,868711
120010;0,510341776;0,489658224;0,31666851;0,591527486;0,091804004;394,12;91,48;0,614;0,485;0,77;0,619;3,68690779;0;0;224,9013752;224,9013752;0;157021,7159;70073,36947;54739,51996;195,4061129;25048,85153;0;5180,105446;3,68690779;1142,941415;637,8350477
120020;0,494953209;0,505046791;0,360884581;0,561385918;0,077729501;477,32;79,14;0,664;0,582;0,776;0,648;165,9982175;40,10695187;125,8912656;220,5882353;204,9910873;15,59714795;201042,7807;86779,18895;73072,63815;4,456327986;31807,041;37,87878788;7730,614973;82,44206774;512,4777184;1016,042781
120030;0,522494712;0,477505288;0,420082319;0,515148917;0,064768765;319,85;69,53;0,539;0,388;0,723;0,559;2,858286172;0;0;120,0480192;120,0480192;0;183453,3814;77799,69131;62101,98365;31,44114789;31695,53536;780,3121248;8914,994569;62,88229578;42,87429257;2023,66661
120040;0,487433604;0,512566396;0,303569896;0,608577382;0,087852722;754,63;94,09;0,727;0,661;0,798;0,729;94,88570802;37,66819565;52,68779264;232,2077377;200,9765122;31,2312255;201316,718;77873,98797;67949,13363;156,3945338;36735,7886;16,68844111;13294,25059;126,8321524;3817,838513;1345,803572
120045;0,500127954;0,499872046;0,323040177;0,572165828;0,104793995;465,12;92,31;0,64;0,513;0,786;0,649;17,0604794;0;17,0604794;123,6884756;123,6884756;0;198426,1708;79186,21513;62343,25685;12,79535955;36628,84927;413,7166254;14731,72396;4,26511985;2034,462168;3070,886292
120070;0,516258935;0,483741065;0,326437129;0,579432196;0,094130676;405,37;86,75;0,599;0,448;0,773;0,621;10,06745193;0;5,033725964;171,1466828;171,1466828;0;178672,1031;75606,56398;62096,04349;10,06745193;30745,99819;1323,869929;6266,988825;1857,444881;191,2815866;573,8447599
130002;0,527018785;0,472981215;0,458404489;0,490668456;0,050927055;198,97;48,93;0,527;0,377;0,778;0,499;12,1980971;0;12,1980971;231,7638448;231,7638448;0;247432,3006;89125,39644;75213,4667;384,2400586;48749,69505;6233,227616;26360,08783;103,6838253;103,6838253;1158,819224
130008;0,531416177;0,468583823;0,366498741;0,573327736;0,060173524;240,03;58,47;0,594;0,526;0,741;0,537;6,996921355;6,996921355;0;139,9384271;139,9384271;0;148026,8682;55702,4909;48915,47719;0;27378,95326;2385,950182;10187,51749;13,99384271;13,99384271;3428,491464
130014;0,531949514;0,468050486;0,282774089;0,639913804;0,077312107;404,76;86,73;0,637;0,54;0,772;0,621;79,15915388;13,19319231;30,7841154;158,3183078;158,3183078;0;101328,1147;42864,68182;36369,23348;162,7160385;16377,14939;136,3296539;2480,320155;272,6593078;1561,194424;1103,830424
130030;0,524862822;0,475137178;0,386733325;0,529984148;0,083282527;248,96;57,01;0,577;0,446;0,799;0,539;80,47799049;7,316180954;51,21326667;99,98780637;99,98780637;0;215678,5758;82263,13864;70925,49689;407,2674064;42370,44263;2743,567858;15476,16144;21,94854286;370,6865016;1099,86587
130050;0,521279504;0,478720496;0,435432425;0,494213068;0,070354507;156,03;55,14;0,574;0,522;0,774;0,469;36,45311218;12,15103739;24,30207479;91,13278046;91,13278046;0;290689,2676;99526,10954;88547,64726;343,2668064;24690,90799;7697,68219;33785,95948;45,56639023;34320,60512;1731,522829
130060;0,517036971;0,482963029;0,446415439;0,495398124;0,058186437;231,35;53,48;0,574;0,471;0,763;0,526;11,14255789;2,228511577;4,457023154;106,9685557;106,9685557;0;148425,5566;66763,97834;52091,45812;0;26000,04457;0;1802,865866;17,82809262;73,54088204;1675,840706
130068;0,539271457;0,460728543;0,401796407;0,533982036;0,064221557;189,33;58,8;0,565;0,484;0,75;0,496;9,98003992;4,99001996;4,99001996;109,7804391;109,7804391;0;223752,495;80314,37126;69685,62874;1601,796407;45000;3832,335329;22794,41118;474,0518962;14,97005988;34,93013972
130070;0,514903599;0,485096401;0,356456319;0,559271125;0,084272556;311,75;67,42;0,588;0,455;0,777;0,576;62,93266205;8,581726643;48,62978431;171,6345329;171,6345329;0;153532,8108;65415,64163;51576,17713;0;27055,32353;22,88460438;6954,059157;8,581726643;0;2500,143029
130080;0,525680401;0,474319599;0,392506143;0,536288036;0,071205821;245,8;54,65;0,56;0,425;0,776;0,532;14,17501418;2,362502363;0;92,13759214;92,13759214;0;166095,7286;63237,10074;54155,64166;94,5000945;33809,77131;928,4634285;12551,97505;214,987715;35,43753544;1067,851068
130083;0,524180389;0,475819611;0,386515354;0,545319686;0,068164961;271,43;29,69;0,569;0,436;0,775;0,544;7,417297137;7,417297137;0;148,3459427;148,3459427;0;178482,421;69685,5066;57988,42902;59,3383771;31686,69337;3226,524255;12594,57054;0;14,83459427;3226,524255
130100;0,512657126;0,487342874;0,395731049;0,533688499;0,070580452;226,26;64,62;0,549;0,416;0,745;0,534;55,71224625;6,964030781;48,74821547;156,6906926;156,6906926;0;229304,6415;87503,04676;77788,22382;2263,310004;42504,96187;1277,899648;17531,94749;6,964030781;10,44604617;417,8418469
130115;0,522171716;0,477828284;0,322801106;0,588957055;0,088241839;238,34;14,95;0,568;0,45;0,779;0,523;3,178740583;0;3,178740583;60,39607108;60,39607108;0;153714,3584;54194,3482;47404,55831;73,11103341;30906,89469;1166,597794;16284,68801;165,2945103;460,9173845;3057,948441
130120;0,529101749;0,470898251;0,37612584;0,558739751;0,065134409;386,83;32,29;0,586;0,425;0,78;0,606;117,6294212;12,68552582;103,7906658;121,0891101;116,4761916;4,612918478;176025,5094;68316,16943;55386,15894;498,1951956;30968,8282;3915,214558;14291,97468;78,41961413;1466,908076;1103,640746
130130;0,51682328;0,48317672;0,359435519;0,579737968;0,060826513;251,42;63,71;0,563;0,421;0,775;0,546;319,9622781;6,736047961;232,3936546;158,2971271;158,2971271;0;142107,0358;56367,24933;45889,32673;131,3529352;27119,32909;1576,235223;9841,366071;74,09652757;33,6802398;1074,39965
130140;0,513302511;0,486697489;0,413139171;0,519060934;0,067799895;261,49;52,29;0,563;0,431;0,756;0,548;44,29556214;5,536945267;35,99014424;210,4039202;210,4039202;0;145785,0004;64095,67841;47991,4731;24,9162537;23603,99767;1697,073724;6813,211151;24,9162537;415,270895;1118,462944
130150;0,51286871;0,48713129;0,416184693;0,525448236;0,058367072;229,26;44,82;0,509;0,349;0,727;0,521;33,73819163;0;33,73819163;115,6737999;115,6737999;0;149397,5323;62651,82186;50626,56642;4,819741662;24407,17178;2043,570465;7504,337767;33,73819163;33,73819163;2091,767881
130160;0,525626181;0,474373819;0,419403986;0,504296423;0,076299592;230,53;67,64;0,53;0,4;0,719;0,518;24,37686635;6,094216588;12,18843318;353,4645621;353,4645621;0;260357,1211;110433,2988;85696,87367;377,8414285;46742,64123;243,7686635;15851,05735;140,1669815;0;871,4729721
130165;0,514104577;0,485895423;0,401965916;0,543825976;0,054208108;249,37;62,11;0,532;0,387;0,762;0,51;5,816320596;5,816320596;0;116,3264119;116,3264119;0;119443,9598;54737,39313;43413,01693;203,5712208;16867,32973;63,97952655;3210,608969;0;34,89792357;913,1623335
130170;0,525675321;0,474324679;0,332878748;0,591869919;0,075251333;417,23;77,32;0,605;0,451;0,791;0,621;68,18777865;15,73564123;50,70373284;69,93618323;68,18777865;1,748404581;181980,9424;72362,96879;61591,04817;12,23883207;32959,17475;596,2059621;11754,524;274,4995192;1416,20771;1014,074657
130180;0,508693699;0,491306301;0,444212755;0,503143847;0,052643398;172,47;41,52;0,481;0,302;0,772;0,476;6,416014372;6,416014372;0;83,40818683;83,40818683;0;91245,34839;40270,11421;31339,0222;96,24021558;13752,72681;1389,067112;3628,256127;25,66405749;54,53612216;689,721545
130185;0,512591013;0,487408987;0,366265739;0,547065449;0,086668812;370,46;70,95;0,613;0,476;0,799;0,607;78,44241522;8,04537592;62,35166338;80,4537592;80,4537592;0;252516,1913;102214,4897;79466,18931;1570,859648;39215,17358;1818,254958;16605,6559;846,7758156;3857,757754;6921,034635
130190;0,508082963;0,491917037;0,356870999;0,555859908;0,087269093;390,36;78,88;0,644;0,534;0,811;0,618;67,27793476;19,22226707;44,21121427;105,7224689;105,7224689;0;218012,2254;81573,53478;68874,34404;295,0617996;42764,73867;2431,616785;19239,56711;111,489149;92,26688196;2629,606136
130195;0,527838498;0,472161502;0,407483606;0,538896747;0,053619648;245,03;52,1;0,477;0,266;0,772;0,529;12,8584287;0;12,8584287;321,4607175;321,4607175;0;221383,5669;92027,77421;73267,32673;25,7168574;40696,92684;154,3011444;12086,92298;12,8584287;218,5932879;2893,146458
130200;0,521585052;0,478414948;0,354059278;0,556808419;0,089132302;360,06;82,78;0,654;0,594;0,792;0,594;107,3883162;0;21,47766323;311,4261168;311,4261168;0;314046,3918;99355,6701;90603,52234;440,2920962;70167,52577;5466,065292;42600,94502;75,17182131;536,9415808;4800,257732
130220;0,513133269;0,486866731;0,427170055;0,522878348;0,049951597;238,25;47,97;0,522;0,376;0,704;0,538;25,81477896;6,45369474;19,36108422;129,0738948;129,0738948;0;111990,9648;50093,57857;38909,32559;238,7867054;21832,84931;148,434979;6,45369474;0;83,89803162;677,6379477
130240;0,521736395;0,478263605;0,378148265;0,549313201;0,072538534;247,68;48,22;0,531;0,374;0,744;0,538;98,56348957;4,194191045;94,36929852;69,20415225;69,20415225;0;179861,5917;69596,30911;59144,38503;50,33029254;33593,37318;1207,927021;13433,99392;75,49543882;819,9643494;1939,813358
130250;0,505837591;0,494162409;0,364420307;0,555519862;0,080059832;353,42;70,31;0,614;0,481;0,795;0,604;49,19036672;5,019425175;42,16317147;72,27972253;72,27972253;0;187259,695;77378,45462;61918,62508;94,3651933;32818,00568;1763,826007;12259,44405;68,26418239;65,25252728;893,4576812
130255;0,505370648;0,494629352;0,386333539;0,550748948;0,062917513;263,83;41,09;0,596;0,51;0,748;0,556;2,942820988;2,942820988;0;88,28462965;88,28462965;0;129595,9507;45537,21197;37841,73509;1880,462611;27309,37877;523,8221359;13884,22942;17,65692593;35,31385186;2566,139902
130260;0,48610911;0,51389089;0,296979968;0,616550002;0,08647003;792,86;89,65;0,737;0,658;0,826;0,738;97,344611;23,98152757;57,40495048;159,4040169;125,2713437;34,13267326;210456,1677;86339,61655;75683,88357;39926,09611;6712,478329;390,7082884;142,0273833;0,797906648;86,08526164;1174,474257
130270;0,524170368;0,475829632;0,365003049;0,563905583;0,071091368;314,95;61,74;0,582;0,456;0,747;0,58;17,42008536;8,710042679;5,226025608;85,35841826;85,35841826;0;166353,1051;65368,87031;53725,28525;108,0045292;31439,77005;970,2987545;13573,73051;104,5205122;33,09816218;1029,527045
130290;0,524811439;0,475188561;0,416708233;0,510013755;0,073278012;259,61;53,85;0,588;0,464;0,8;0,549;30,230203;9,069060899;19,64963195;143,5934642;143,5934642;0;204797,5332;76724,2552;64638,22005;259,9797458;39169,27402;3394,851796;18810,74381;28,71869285;28,71869285;1742,771203
130300;0,519391985;0,480608015;0,347996315;0,563703363;0,088300322;221,89;47,52;0,586;0,503;0,779;0,513;73,69875633;9,212344542;59,88023952;110,5481345;110,5481345;0;242146,4763;80188,85306;71275,90972;23,03086135;54302,1649;4762,782128;28295,71626;27,63703363;18,42468908;3251,957623
130320;0,522333905;0,477666095;0,367050748;0,554400588;0,078548664;284,93;65,45;0,57;0,434;0,776;0,551;93,16008826;19,61265016;73,5474381;127,482226;127,482226;0;133792,5962;55489,09046;43608,72763;201,0296641;23397,89164;1176,75901;7938,220152;14,70948762;98,0632508;1868,104928
130340;0,512577401;0,487422599;0,366054329;0,54684427;0,087101401;336,25;73,24;0,658;0,605;0,8;0,589;11,16464415;1,717637561;1,717637561;151,1521054;142,5639176;8,588187806;218783,2256;77488,64212;68469,32729;486,0914298;43738,78168;1610,285214;24487,49989;413,0918335;1183,45228;906,0538136
130350;0,532422512;0,467577488;0,426284666;0,520595432;0,053119902;237,72;49,52;0,496;0,317;0,724;0,531;81,56606852;5,097879282;71,37030995;132,5448613;132,5448613;0;116914,7635;55322,18597;40344,61664;96,85970636;16109,29853;270,187602;2661,092985;5,097879282;229,4045677;1876,019576
130353;0,512166951;0,487833049;0,349468434;0,570599816;0,07993175;415,64;83,42;0,647;0,538;0,802;0,627;60,37537735;5,250032813;55,12534453;76,12547578;76,12547578;0;187659,7979;73295,7081;60493,50308;86,62554141;34931,09332;462,0028875;16647,85405;168,00105;39,3752461;1535,634598
130356;0,526996787;0,473003213;0,323416342;0,59387193;0,082711728;348,56;79,11;0,611;0,493;0,785;0,59;20,08262566;0;11,47578609;65,98577003;65,98577003;0;150186,4815;58434,70278;47541,31283;54,50998393;29317,76452;631,168235;13346,33922;5,737893046;8,606839569;846,3392242
130360;0,510201009;0,489798991;0,498155537;0,451328766;0,050515697;218,08;45,24;0,479;0,323;0,737;0,461;63,99156817;7,528419785;52,69893849;79,04840774;75,28419785;3,764209892;107426,7861;40182,9406;34476,3984;120,4547166;23646,76654;7,528419785;8202,213355;0;22,58525935;767,898818
130370;0,512853655;0,487146345;0,423811575;0,518215329;0,057973096;149,87;50,55;0,49;0,353;0,759;0,438;52,65929437;14,36162574;33,51046005;344,6790177;210,6371775;134,0418402;147307,1952;74522,47594;42792,85748;0;23701,46967;0;4265,402844;19,14883431;105,3185887;1900,521806
130380;0,514171504;0,485828496;0,401203462;0,51959346;0,079203079;476,72;43,43;0,609;0,476;0,777;0,61;6,378771449;4,252514299;2,12625715;187,1106292;187,1106292;0;235474,4743;97378,32493;77984,73347;80,79777168;45618,84714;27,64134294;12846,8457;6,378771449;153,0905148;1377,814633
130395;0,523845211;0,476154789;0,390243902;0,55518463;0,054571468;271,79;68,33;0,577;0,464;0,739;0,561;27,25166916;0;0;136,2583458;136,2583458;0;148514,784;56322,38725;48358,08693;136,2583458;30821,63783;0;12372,2578;13,62583458;102,1937594;388,3362856
130406;0,502233511;0,497766489;0,407331173;0,529911535;0,062757292;356,02;73,56;0,616;0,505;0,769;0,602;5,839245569;2,919622785;1,459811392;91,96811772;91,96811772;0;177853,2014;73024,14528;61206,97206;7,299056962;29294,03521;0;12514,96307;14,59811392;48,17377595;1743,014802
130420;0,512253165;0,487746835;0,397991561;0,530548523;0,071459916;432,38;79,11;0,639;0,511;0,801;0,637;42,19409283;6,751054852;33,75527426;177,2151899;156,9620253;20,25316456;302595,7806;116357,8059;96707,173;730,8016878;60335,86498;1137,552743;26015,18987;62,44725738;57,38396624;1191,561181
130423;0,523794516;0,476205484;0,436127745;0,514129635;0,04974262;213,97;32,38;0,548;0,416;0,779;0,508;63,03183107;10,50530518;26,26326295;173,3375355;173,3375355;0;172822,7755;68904,29667;53682,10947;246,8746717;33753,54554;36,76856813;13199,91596;0;99,8003992;2899,464229
130430;0,517523583;0,482476417;0,375023427;0,527331792;0,09764478;251,39;80,65;0,62;0,575;0,754;0,551;37,48360092;12,49453364;24,98906728;249,8906728;249,8906728;0;272474,5424;89648,27888;81939,15162;2036,608984;58730,55538;5753,732742;33204,22315;243,643406;118,6980696;799,6501531
130440;0,526475226;0,473524774;0,38015603;0,545688439;0,074155532;240,56;64,7;0,588;0,487;0,776;0,538;87,14416134;12,44916591;66,3955515;132,791103;132,791103;0;188907,7932;66810,52369;59158,43638;244,8335961;38393,22765;4207,818076;19296,20715;20,74860984;128,641381;647,3566271
140010;0,507894116;0,492105884;0,288920294;0,639378732;0,071700974;788,91;98,7;0,752;0,708;0,816;0,737;39,16709231;20,61425911;10,7652242;245,0806361;226,9858976;18,09473855;158892,1897;70689,04306;56179,58226;162,3945523;21407,22095;371,2857113;6072,731687;123,6855547;1680,978307;2205,26763
140047;0,551151751;0,448848249;0,292222895;0,638066716;0,06971039;303,91;87,9;0,619;0,519;0,798;0,574;15,93016217;6,372064868;0;267,6267244;267,6267244;0;139529,1044;64462,99423;50173,63877;3,186032434;18893,17233;0;4836,397235;12,74412974;503,3931245;643,5785516
150010;0,505319779;0,494680221;0,293345134;0,61165926;0,094995606;297,38;68,86;0,628;0,537;0,798;0,579;1,246579697;1,246579697;0;173,2745779;140,8635058;32,41107212;210369,6732;86321,28099;74556,06181;112,8154626;35420,9388;59,21253561;992,2774388;897,5373818;10581,59176;1427,957043
150013;0,519904459;0,480095541;0,302680467;0,591427813;0,10589172;394,52;91,76;0,622;0,481;0,8;0,625;92,88747346;13,26963907;0;278,6624204;278,6624204;0;138243,0998;63813,69427;50477,70701;0;17316,87898;185,7749469;3715,498938;172,5053079;358,2802548;2202,760085
150034;0,537719898;0,462280102;0,270568766;0,674928949;0,054502284;300,56;94,37;0,564;0,399;0,797;0,563;21,58506314;0;0;143,9004209;143,9004209;0;70532,79131;31420,65691;27315,8974;14,39004209;6497,104004;28,78008418;773,4647624;115,1203367;2108,141166;2259,236608
150040;0,512388918;0,487611082;0,352674682;0,548126851;0,099198467;228,29;79,14;0,564;0,436;0,779;0,529;19,16710228;6,969855376;12,19724691;167,276529;160,3066736;6,969855376;171463,6696;77400,24394;60524,48162;1,742463844;24174,94337;747,516989;5591,566475;24,39449381;1709,357031;1289,423244
150060;0,497758268;0,502241732;0,30548926;0,598559495;0,095951244;518,12;86,79;0,665;0,548;0,811;0,662;63,07534947;9,376065462;46,02795772;240,3682237;163,6549608;76,71326287;187409,6488;80051,99454;65894,1357;155,1312649;30311,1149;228,4350494;8665,189226;86,08932833;450,0511422;1567,507671
150080;0,473309154;0,526690846;0,256745804;0,634932736;0,10832146;566,65;92,1;0,718;0,658;0,821;0,684;1,850446883;1,295312818;0,555134065;160,2487001;132,8620862;27,38661387;187147,9062;74209,02648;64142,59544;345,2933884;31553,45016;374,3454044;13570,99239;1854,887955;1064,932181;32,38282045
150085;0,538243723;0,461756277;0,356782205;0,577135644;0,066082151;300,43;84,69;0,548;0,371;0,788;0,563;88,70087336;20,46943231;57,99672489;139,8744541;139,8744541;0;109443,2314;51241,81223;38462,06332;255,8679039;14836,92686;57,99672489;2084,470524;371,8613537;320,6877729;1811,54476
150095;0,502888199;0,497111801;0,317142857;0,604720497;0,078136646;206,54;83,68;0,519;0,358;0,773;0,504;68,32298137;3,105590062;65,2173913;180,1242236;180,1242236;0;119434,7826;53338,50932;43881,98758;9,316770186;16633,54037;65,2173913;3742,236025;15,52795031;27,95031056;1720,496894
150120;0,530796296;0,469203704;0,328466858;0,599081975;0,072451167;236,69;80,15;0,578;0,467;0,77;0,538;2,022081126;0;2,022081126;66,72867715;64,70659603;2,022081126;132737,4934;54094,71428;44002,50738;543,9398229;23553,20095;1197,072027;7641,444575;70,77283941;101,1040563;1532,737493
150125;0,528558197;0,471441803;0,287125656;0,568694041;0,144180303;446,23;87,7;0,594;0,42;0,784;0,635;92,62117938;0;92,62117938;308,7372646;308,7372646;0;147823,4023;67119,48132;53751,15776;0;8243,284964;0;1512,812596;493,9796233;7008,335906;9694,350108
150130;0,500978095;0,499021905;0,31721989;0,609357241;0,07342287;445,34;82;0,662;0,564;0,801;0,643;33,24750837;4,639187214;25,51552968;113,6600868;95,1033379;18,55674886;223589,4938;84359,7535;70692,70797;464,6919193;44974,60045;1343,044699;14168,07775;2323,459597;560,5684551;4702,58944
150140;0,466875108;0,533124892;0,236375646;0,625960224;0,137664131;856,28;96,09;0,746;0,673;0,822;0,751;42,21930139;20,51220775;17,32584538;245,1507548;149,0288233;96,12193147;234510,2959;88023,92427;82540,19463;188,5264402;42450,97649;310,4711833;15729,6106;2018,693326;3185,101101;62,79789169
150157;0,534774545;0,465225455;0,294366524;0,606468065;0,099165411;346,34;88,44;0,589;0,437;0,777;0,601;81,14060508;5,795757506;69,54909007;179,6684827;179,6684827;0;131268,1117;55616,08902;47542,59882;98,52787759;19798,30764;28,97878753;4213,515707;411,4987829;1367,798771;2190,796337
150170;0,501713776;0,498286224;0,323066046;0,58571187;0,091222084;320,94;73,73;0,6;0,486;0,755;0,589;50,72163047;12,29615284;36,88845852;242,0805091;204,423541;37,65696808;194706,5062;84209,43422;67360,63079;73,00840749;27318,20907;457,2631838;8640,3529;225,1732989;6251,82521;170,6091207
150172;0,517839145;0,482160855;0,28670295;0,590539542;0,122757509;459,94;81,02;0,613;0,451;0,809;0,632;342,6728482;6,719075455;322,5156219;221,72949;221,72949;0;178317,5435;76033,05785;65302,69435;13,43815091;26547,06712;53,75260364;7653,026943;0;53,75260364;2660,75388
150175;0,524398532;0,475601468;0,308141906;0,572515971;0,119342123;327,43;93,36;0,591;0,473;0,743;0,588;81,55498165;13,59249694;40,77749083;326,2199266;326,2199266;0;185999,7282;77450,04757;66018,75765;149,5174664;26532,55403;203,8874541;6904,988446;40,77749083;6565,176023;2134,02202
150178;0,502820823;0,497179177;0,35470939;0,567590419;0,077700191;259,93;88,19;0,568;0,422;0,781;0,555;96,21412015;16,03568669;34,98695278;64,14274677;64,14274677;0;99185,09556;44512,15068;34587,5184;7,288948496;14236,7742;18,95126609;3861,684913;11,66231759;441,7102789;1507,354549
150180;0,515822785;0,484177215;0,391004987;0,531655159;0,077339854;220,25;45,63;0,503;0,312;0,778;0,524;0,958956655;0;0,958956655;174,5301112;174,5301112;0;212790,5639;87406,9812;69171,46145;646,3367856;36281,16609;1008,822401;10953,20292;150,5561949;2108,745685;5063,291139
150210;0,512093968;0,487906032;0,347046458;0,56790518;0,085048362;238,49;62,32;0,577;0,474;0,754;0,538;36,92814635;12,78281989;19,17422984;129,9586689;111,4945957;18,46407317;217785,1634;78712,34394;68155,86518;7,811723266;47620,97519;0;18475,43568;51,84143622;12,07266323;4748,817589
150215;0,483057566;0,516942434;0,348106283;0,60598931;0,045904406;529,48;94,89;0,673;0,569;0,801;0,67;112,5233358;15,34409125;76,72045623;255,7348541;196,9158377;58,81901644;290443,1885;136462,6755;105794,9518;664,9106207;23187,47922;386,1596297;4562,309797;340,127356;17152,13666;1892,43792
150220;0,489617345;0,510382655;0,270865555;0,611402303;0,117732142;361,8;90,45;0,655;0,58;0,794;0,61;8,592541674;2,864180558;5,728361116;372,3434725;339,4053961;32,93807642;183901,8732;83403,50576;63345,64931;48,69106949;29692,95984;388,0964656;6778,08329;78,76496534;83,06123618;83,06123618
150230;0,506132551;0,493867449;0,302374186;0,601503346;0,096122468;290,28;86,31;0,548;0,385;0,747;0,573;155,834632;14,66678889;141,1678431;297,002475;163,1680264;133,8344486;164801,54;74014,11678;64145,20121;0;20947,84123;209,0017417;3450,362086;34,83362361;20,16683472;1980,0165
150240;0,4850997;0,5149003;0,288106502;0,617284251;0,094609247;472,02;92,91;0,673;0,582;0,8;0,654;59,80541361;21,39380649;31,11826399;257,6981237;207,1309447;50,56717898;166149,6497;74801,49951;59392,12416;13,12801762;23387,32028;13,6142405;5002,260936;105,024141;2917,823472;516,854916
